seqnames	gene	sample	group	hpi	Time	cell_line	read_count
NC_001491.2	ORF20	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	42
NC_001491.2	ORF21	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	20
NC_001491.2	ORF23	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF22	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF24	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF25	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF26	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF27	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF28	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF29	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF3	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF30	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	34
NC_001491.2	ORF31	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	129
NC_001491.2	ORF32	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF33	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF34	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	197
NC_001491.2	ORF35	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF35.5	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF38	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	6
NC_001491.2	ORF36	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF37	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF39	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF4	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	4
NC_001491.2	ORF8	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF40	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF41	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF42	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	7
NC_001491.2	ORF43	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF44	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF45	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF46	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF48	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF49	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF5	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	158
NC_001491.2	ORF50	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	21
NC_001491.2	ORF51	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF52	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF53	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	33
NC_001491.2	ORF54	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	9
NC_001491.2	ORF55	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF57	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF56	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF58	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF59	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF6	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF60	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF61	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	30
NC_001491.2	ORF62	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF63	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	147
NC_001491.2	ORF64	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF65	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	104
NC_001491.2	ORF66	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF67	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	203
NC_001491.2	ORF68	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF69	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	112
NC_001491.2	ORF7	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF70	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	13
NC_001491.2	ORF71	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF72	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF73	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF74	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF75	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	70
NC_001491.2	ORF76	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF9	EHV-1_2h_1	RK-13_2h	2h	2	RK-13	6
NC_001491.2	CTO	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	NOIR	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	8
NC_001491.2	ORF1	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	21
NC_001491.2	ORF10	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	14
NC_001491.2	ORF11	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	5
NC_001491.2	ORF12	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF13	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF14	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF15	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF16	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF19	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF17	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	5
NC_001491.2	ORF18	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	12
NC_001491.2	ORF2	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF20	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	47
NC_001491.2	ORF21	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	8
NC_001491.2	ORF23	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF22	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	4
NC_001491.2	ORF24	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF25	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF26	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF27	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF28	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF29	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF3	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF30	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	27
NC_001491.2	ORF31	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	102
NC_001491.2	ORF32	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF33	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF34	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	151
NC_001491.2	ORF35	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF35.5	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF38	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	4
NC_001491.2	ORF36	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF37	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF39	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF4	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	5
NC_001491.2	ORF8	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF40	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF41	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF42	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	5
NC_001491.2	ORF43	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF44	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF45	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF46	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF48	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF49	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF5	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	151
NC_001491.2	ORF50	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	20
NC_001491.2	ORF51	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF52	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF53	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	25
NC_001491.2	ORF54	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	6
NC_001491.2	ORF55	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF57	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF56	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF58	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF59	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF6	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF60	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF61	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	12
NC_001491.2	ORF62	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF63	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	121
NC_001491.2	ORF64	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF65	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	60
NC_001491.2	ORF66	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF67	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	167
NC_001491.2	ORF68	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF69	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	67
NC_001491.2	ORF7	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF70	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	15
NC_001491.2	ORF71	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF72	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF73	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF74	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF75	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	70
NC_001491.2	ORF76	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF9	EHV-1_2h_2	RK-13_2h	2h	2	RK-13	5
NC_001491.2	CTO	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	9
NC_001491.2	NOIR	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	13
NC_001491.2	ORF1	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	15
NC_001491.2	ORF10	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	16
NC_001491.2	ORF11	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	4
NC_001491.2	ORF12	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF13	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	3
NC_001491.2	ORF14	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF15	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF16	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF19	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF17	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	5
NC_001491.2	ORF18	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	13
NC_001491.2	ORF2	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF20	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	36
NC_001491.2	ORF21	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	8
NC_001491.2	ORF23	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF22	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	5
NC_001491.2	ORF24	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF25	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF26	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF27	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF28	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF29	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF3	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF30	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	22
NC_001491.2	ORF31	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	74
NC_001491.2	ORF32	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF33	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF34	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	132
NC_001491.2	ORF35	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF35.5	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF38	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	6
NC_001491.2	ORF36	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF37	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF39	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF4	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	5
NC_001491.2	ORF8	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF40	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF41	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF42	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	6
NC_001491.2	ORF43	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF44	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF45	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF46	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF48	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF49	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF5	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	137
NC_001491.2	ORF50	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	8
NC_001491.2	ORF51	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF52	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF53	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	14
NC_001491.2	ORF54	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	4
NC_001491.2	ORF55	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF57	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	5
NC_001491.2	ORF56	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF58	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF59	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF6	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF60	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF61	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	19
NC_001491.2	ORF62	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF63	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	93
NC_001491.2	ORF64	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF65	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	69
NC_001491.2	ORF66	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF67	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	145
NC_001491.2	ORF68	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF69	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	44
NC_001491.2	ORF7	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF70	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	8
NC_001491.2	ORF71	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF72	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	1
NC_001491.2	ORF73	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF74	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	2
NC_001491.2	ORF75	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	52
NC_001491.2	ORF76	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	0
NC_001491.2	ORF9	EHV-1_2h_3	RK-13_2h	2h	2	RK-13	6
NC_001491.2	CTO	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	924
NC_001491.2	NOIR	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	82
NC_001491.2	ORF1	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	114
NC_001491.2	ORF10	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	221
NC_001491.2	ORF11	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	218
NC_001491.2	ORF12	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	1022
NC_001491.2	ORF13	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	153
NC_001491.2	ORF14	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	186
NC_001491.2	ORF15	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	3929
NC_001491.2	ORF16	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	231
NC_001491.2	ORF19	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	80
NC_001491.2	ORF17	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	16
NC_001491.2	ORF18	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	150
NC_001491.2	ORF2	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	88
NC_001491.2	ORF20	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	146
NC_001491.2	ORF21	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	31
NC_001491.2	ORF23	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	142
NC_001491.2	ORF22	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	431
NC_001491.2	ORF24	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	52
NC_001491.2	ORF25	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	8914
NC_001491.2	ORF26	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	54
NC_001491.2	ORF27	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	7
NC_001491.2	ORF28	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	1
NC_001491.2	ORF29	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	177
NC_001491.2	ORF3	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	62
NC_001491.2	ORF30	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	27
NC_001491.2	ORF31	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	122
NC_001491.2	ORF32	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	5
NC_001491.2	ORF33	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	250
NC_001491.2	ORF34	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	957
NC_001491.2	ORF35	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	6
NC_001491.2	ORF35.5	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	1102
NC_001491.2	ORF38	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	74
NC_001491.2	ORF36	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	103
NC_001491.2	ORF37	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	32
NC_001491.2	ORF39	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	23
NC_001491.2	ORF4	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	13
NC_001491.2	ORF8	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	194
NC_001491.2	ORF40	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	88
NC_001491.2	ORF41	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	12
NC_001491.2	ORF42	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	477
NC_001491.2	ORF43	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	777
NC_001491.2	ORF44	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	34
NC_001491.2	ORF45	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	17
NC_001491.2	ORF46	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	238
NC_001491.2	ORF48	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	44
NC_001491.2	ORF49	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	9
NC_001491.2	ORF5	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	45
NC_001491.2	ORF50	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	35
NC_001491.2	ORF51	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	43
NC_001491.2	ORF52	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	1323
NC_001491.2	ORF53	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	38
NC_001491.2	ORF54	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	3426
NC_001491.2	ORF55	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	7
NC_001491.2	ORF57	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	47
NC_001491.2	ORF56	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	5
NC_001491.2	ORF58	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	1287
NC_001491.2	ORF59	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	3518
NC_001491.2	ORF6	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	277
NC_001491.2	ORF60	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	1252
NC_001491.2	ORF61	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	47
NC_001491.2	ORF62	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	556
NC_001491.2	ORF63	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	19
NC_001491.2	ORF64	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	0
NC_001491.2	ORF65	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	24
NC_001491.2	ORF66	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	3
NC_001491.2	ORF67	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	365
NC_001491.2	ORF68	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	6
NC_001491.2	ORF69	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	12
NC_001491.2	ORF7	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	2
NC_001491.2	ORF70	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	108
NC_001491.2	ORF71	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	133
NC_001491.2	ORF72	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	211
NC_001491.2	ORF73	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	78
NC_001491.2	ORF74	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	34
NC_001491.2	ORF75	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	133
NC_001491.2	ORF76	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	1
NC_001491.2	ORF9	EHV-1_48h_1	RK-13_48h	48h	48	RK-13	39
NC_001491.2	CTO	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	744
NC_001491.2	NOIR	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	46
NC_001491.2	ORF1	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	84
NC_001491.2	ORF10	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	155
NC_001491.2	ORF11	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	159
NC_001491.2	ORF12	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	694
NC_001491.2	ORF13	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	98
NC_001491.2	ORF14	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	104
NC_001491.2	ORF15	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	2684
NC_001491.2	ORF16	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	162
NC_001491.2	ORF19	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	60
NC_001491.2	ORF17	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	13
NC_001491.2	ORF18	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	117
NC_001491.2	ORF2	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	67
NC_001491.2	ORF20	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	106
NC_001491.2	ORF21	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	18
NC_001491.2	ORF23	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	85
NC_001491.2	ORF22	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	331
NC_001491.2	ORF24	EHV-1_48h_2	RK-13_48h	48h	48	RK-13	26
