seqnames	strand	correct_tes	prime3	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	-	TRUE	76067	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	76067	76067	76067
NC_001491.2	-	TRUE	8039	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	8039	8039	8039
NC_001491.2	+	TRUE	136850	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	136850	136850	136850
NC_001491.2	+	TRUE	122422	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	122422	122422	122422
NC_001491.2	+	TRUE	64722	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64722	64722	64722
NC_001491.2	+	TRUE	64768	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64768	64768	64768
NC_001491.2	+	TRUE	13887	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	13887	13887	13887
NC_001491.2	+	TRUE	82290	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	82290	82290	82290
NC_001491.2	+	TRUE	77885	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	77885	77885	77885
NC_001491.2	+	TRUE	19839	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	19839	19839	19839
NC_001491.2	+	TRUE	101972	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	101972	101972	101972
NC_001491.2	-	TRUE	43228	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	43228	43228	43228
NC_001491.2	-	TRUE	2124	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	2124	2124	2124
NC_001491.2	+	TRUE	26526	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	26526	26526	26526
NC_001491.2	+	TRUE	102575	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	102575	102575	102575
NC_001491.2	+	TRUE	81895	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	81895	81895	81895
NC_001491.2	+	TRUE	91496	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	91496	91496	91496
NC_001491.2	+	TRUE	33445	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	33445	33445	33445
NC_001491.2	+	TRUE	12749	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	12749	12749	12749
NC_001491.2	+	TRUE	80732	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	80732	80732	80732
NC_001491.2	-	TRUE	25553	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	25553	25553	25553
NC_001491.2	+	TRUE	55615	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	55615	55615	55615
NC_001491.2	+	TRUE	133246	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	133246	133246	133246
NC_001491.2	+	TRUE	102077	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	102077	102077	102077
NC_001491.2	-	TRUE	66030	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	66030	66030	66030
NC_001491.2	+	TRUE	8685	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	8685	8685	8685
NC_001491.2	-	TRUE	52448	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	52448	52448	52448
NC_001491.2	-	TRUE	106484	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	106484	106484	106484
NC_001491.2	+	TRUE	87145	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	87145	87145	87145
NC_001491.2	-	TRUE	55414	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	55414	55414	55414
NC_001491.2	+	TRUE	96263	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	96263	96263	96263
NC_001491.2	+	TRUE	77831	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	77831	77831	77831
NC_001491.2	+	TRUE	12287	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	12287	12287	12287
NC_001491.2	-	TRUE	49614	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	49614	49614	49614
NC_001491.2	+	TRUE	111756	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	111756	111756	111756
NC_001491.2	-	TRUE	74029	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	74029	74029	74029
NC_001491.2	-	TRUE	94253	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	94253	94253	94253
NC_001491.2	+	TRUE	89612	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	89612	89612	89612
NC_001491.2	+	TRUE	89448	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	89448	89448	89448
NC_001491.2	+	TRUE	18218	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	18218	18218	18218
NC_001491.2	+	TRUE	123119	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	123119	123119	123119
NC_001491.2	+	TRUE	134637	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	134637	134637	134637
NC_001491.2	+	TRUE	97133	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	97133	97133	97133
NC_001491.2	-	TRUE	122065	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	122065	122065	122065
NC_001491.2	+	TRUE	15529	EHV1_cage_B			RK-13	EHV1_cage_B	4	prime3	15529	15529	15529
NC_001491.2	+	TRUE	134595	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	134595	134595	134595
NC_001491.2	-	TRUE	28777	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	28777	28777	28777
NC_001491.2	-	TRUE	93778	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	93778	93778	93778
NC_001491.2	-	TRUE	83470	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	83470	83470	83470
NC_001491.2	+	TRUE	18277	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	18277	18277	18277
NC_001491.2	+	TRUE	64986	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	64986	64986	64986
NC_001491.2	+	TRUE	77888	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	77888	77888	77888
NC_001491.2	+	TRUE	18283	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	18283	18283	18283
NC_001491.2	+	TRUE	82212	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	82212	82212	82212
NC_001491.2	+	TRUE	23345	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	23345	23345	23345
NC_001491.2	+	TRUE	134590	EHV1_cage_B			RK-13	EHV1_cage_B	5	prime3	134590	134590	134590
NC_001491.2	+	TRUE	48719	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	48719	48719	48719
NC_001491.2	+	TRUE	64719	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64719	64719	64719
NC_001491.2	+	TRUE	70074	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	70074	70074	70074
NC_001491.2	+	TRUE	127921	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	127921	127921	127921
NC_001491.2	+	TRUE	128740	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	128740	128740	128740
NC_001491.2	-	TRUE	102185	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	102185	102185	102185
NC_001491.2	+	TRUE	122379	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	122379	122379	122379
NC_001491.2	-	TRUE	20912	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	20912	20912	20912
NC_001491.2	+	TRUE	90799	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	90799	90799	90799
NC_001491.2	+	TRUE	132311	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	132311	132311	132311
NC_001491.2	+	TRUE	59504	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	59504	59504	59504
NC_001491.2	+	TRUE	130766	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	130766	130766	130766
NC_001491.2	+	TRUE	79980	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	79980	79980	79980
NC_001491.2	+	TRUE	134592	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	134592	134592	134592
NC_001491.2	+	TRUE	123121	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	123121	123121	123121
NC_001491.2	+	TRUE	11061	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	11061	11061	11061
NC_001491.2	-	TRUE	93355	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	93355	93355	93355
NC_001491.2	-	TRUE	125044	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	125044	125044	125044
NC_001491.2	-	TRUE	17215	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	17215	17215	17215
NC_001491.2	-	TRUE	20914	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	20914	20914	20914
NC_001491.2	-	TRUE	109797	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	109797	109797	109797
NC_001491.2	-	TRUE	25511	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	25511	25511	25511
NC_001491.2	-	TRUE	106511	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	106511	106511	106511
NC_001491.2	-	TRUE	47171	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	47171	47171	47171
NC_001491.2	+	TRUE	92666	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	92666	92666	92666
NC_001491.2	-	TRUE	2401	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	2401	2401	2401
NC_001491.2	+	TRUE	103244	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	103244	103244	103244
NC_001491.2	-	TRUE	122009	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	122009	122009	122009
NC_001491.2	+	TRUE	64790	EHV1_cage_B			RK-13	EHV1_cage_B	4	prime3	64790	64790	64790
NC_001491.2	+	TRUE	64926	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64926	64926	64926
NC_001491.2	+	TRUE	135817	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	135817	135817	135817
NC_001491.2	+	TRUE	12584	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	12584	12584	12584
NC_001491.2	+	TRUE	121293	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	121293	121293	121293
NC_001491.2	+	TRUE	13285	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	13285	13285	13285
NC_001491.2	-	TRUE	6815	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	6815	6815	6815
NC_001491.2	+	TRUE	121444	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	121444	121444	121444
NC_001491.2	-	TRUE	46915	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	46915	46915	46915
NC_001491.2	+	TRUE	89651	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	89651	89651	89651
NC_001491.2	+	TRUE	122049	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	122049	122049	122049
NC_001491.2	-	TRUE	47219	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	47219	47219	47219
NC_001491.2	-	TRUE	90214	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	90214	90214	90214
NC_001491.2	-	TRUE	76086	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	76086	76086	76086
NC_001491.2	-	TRUE	73836	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	73836	73836	73836
NC_001491.2	-	TRUE	31827	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	31827	31827	31827
NC_001491.2	-	TRUE	106380	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	106380	106380	106380
NC_001491.2	-	TRUE	73902	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	73902	73902	73902
NC_001491.2	+	TRUE	121253	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	121253	121253	121253
NC_001491.2	+	TRUE	128453	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	128453	128453	128453
NC_001491.2	+	TRUE	115105	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	115105	115105	115105
NC_001491.2	-	TRUE	125103	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	125103	125103	125103
NC_001491.2	-	TRUE	106377	EHV1_cage_B			RK-13	EHV1_cage_B	4	prime3	106377	106377	106377
NC_001491.2	+	TRUE	64988	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64988	64988	64988
NC_001491.2	-	TRUE	88930	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	88930	88930	88930
NC_001491.2	-	TRUE	8034	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	8034	8034	8034
NC_001491.2	-	TRUE	76064	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	76064	76064	76064
NC_001491.2	+	TRUE	93644	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	93644	93644	93644
NC_001491.2	+	TRUE	18041	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	18041	18041	18041
NC_001491.2	-	TRUE	69818	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	69818	69818	69818
NC_001491.2	+	TRUE	82200	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	82200	82200	82200
NC_001491.2	-	TRUE	68160	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	68160	68160	68160
NC_001491.2	-	TRUE	25959	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	25959	25959	25959
NC_001491.2	+	TRUE	13641	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	13641	13641	13641
NC_001491.2	+	TRUE	36047	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	36047	36047	36047
NC_001491.2	+	TRUE	104029	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	104029	104029	104029
NC_001491.2	+	TRUE	55610	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	55610	55610	55610
NC_001491.2	+	TRUE	36792	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	36792	36792	36792
NC_001491.2	-	TRUE	73996	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	73996	73996	73996
NC_001491.2	+	TRUE	82896	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	82896	82896	82896
NC_001491.2	+	TRUE	127836	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	127836	127836	127836
NC_001491.2	+	TRUE	91395	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	91395	91395	91395
NC_001491.2	-	TRUE	124410	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	124410	124410	124410
NC_001491.2	+	TRUE	135122	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	135122	135122	135122
NC_001491.2	+	TRUE	13886	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	13886	13886	13886
NC_001491.2	-	TRUE	107329	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	107329	107329	107329
NC_001491.2	+	TRUE	55561	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	55561	55561	55561
NC_001491.2	-	TRUE	24821	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	24821	24821	24821
NC_001491.2	-	TRUE	7106	EHV1_cage_B			RK-13	EHV1_cage_B	5	prime3	7106	7106	7106
NC_001491.2	-	TRUE	112383	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	112383	112383	112383
NC_001491.2	-	TRUE	42114	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	42114	42114	42114
NC_001491.2	-	TRUE	53424	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	53424	53424	53424
NC_001491.2	+	TRUE	13819	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	13819	13819	13819
NC_001491.2	+	TRUE	64739	EHV1_cage_B			RK-13	EHV1_cage_B	3	prime3	64739	64739	64739
NC_001491.2	-	TRUE	126755	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	126755	126755	126755
NC_001491.2	-	TRUE	124704	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	124704	124704	124704
NC_001491.2	-	TRUE	34446	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	34446	34446	34446
NC_001491.2	-	TRUE	48009	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	48009	48009	48009
NC_001491.2	+	TRUE	82346	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	82346	82346	82346
NC_001491.2	+	TRUE	129659	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	129659	129659	129659
NC_001491.2	-	TRUE	54699	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	54699	54699	54699
NC_001491.2	-	TRUE	69367	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	69367	69367	69367
NC_001491.2	-	TRUE	25491	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	25491	25491	25491
NC_001491.2	+	TRUE	122328	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	122328	122328	122328
NC_001491.2	-	TRUE	25476	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	25476	25476	25476
NC_001491.2	-	TRUE	66329	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	66329	66329	66329
NC_001491.2	-	TRUE	4066	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	4066	4066	4066
NC_001491.2	-	TRUE	9613	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	9613	9613	9613
NC_001491.2	-	TRUE	32756	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	32756	32756	32756
NC_001491.2	-	TRUE	125105	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	125105	125105	125105
NC_001491.2	-	TRUE	23529	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	23529	23529	23529
NC_001491.2	-	TRUE	107712	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	107712	107712	107712
NC_001491.2	-	TRUE	93059	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	93059	93059	93059
NC_001491.2	+	TRUE	135308	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	135308	135308	135308
NC_001491.2	-	TRUE	32587	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	32587	32587	32587
NC_001491.2	-	TRUE	106382	EHV1_cage_B			RK-13	EHV1_cage_B	6	prime3	106382	106382	106382
NC_001491.2	+	TRUE	76163	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	76163	76163	76163
NC_001491.2	+	TRUE	15315	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	15315	15315	15315
NC_001491.2	-	TRUE	2008	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	2008	2008	2008
NC_001491.2	-	TRUE	125047	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	125047	125047	125047
NC_001491.2	+	TRUE	10367	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	10367	10367	10367
NC_001491.2	-	TRUE	66007	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	66007	66007	66007
NC_001491.2	+	TRUE	19529	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	19529	19529	19529
NC_001491.2	-	TRUE	49446	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	49446	49446	49446
NC_001491.2	+	TRUE	128737	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	128737	128737	128737
NC_001491.2	-	TRUE	47339	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	47339	47339	47339
NC_001491.2	+	TRUE	64767	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64767	64767	64767
NC_001491.2	-	TRUE	60794	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	60794	60794	60794
NC_001491.2	+	TRUE	18274	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	18274	18274	18274
NC_001491.2	+	TRUE	19192	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	19192	19192	19192
NC_001491.2	+	TRUE	17407	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	17407	17407	17407
NC_001491.2	+	TRUE	123118	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	123118	123118	123118
NC_001491.2	+	TRUE	4167	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	4167	4167	4167
NC_001491.2	+	TRUE	64780	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64780	64780	64780
NC_001491.2	+	TRUE	12737	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	12737	12737	12737
NC_001491.2	+	TRUE	90942	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	90942	90942	90942
NC_001491.2	-	TRUE	2378	EHV1_cage_B			RK-13	EHV1_cage_B	4	prime3	2378	2378	2378
NC_001491.2	-	TRUE	25490	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	25490	25490	25490
NC_001491.2	+	TRUE	131805	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	131805	131805	131805
NC_001491.2	-	TRUE	28714	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	28714	28714	28714
NC_001491.2	+	TRUE	119499	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	119499	119499	119499
NC_001491.2	-	TRUE	102326	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	102326	102326	102326
NC_001491.2	+	TRUE	82168	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	82168	82168	82168
NC_001491.2	-	TRUE	119181	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	119181	119181	119181
NC_001491.2	+	TRUE	129347	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	129347	129347	129347
NC_001491.2	+	TRUE	121281	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	121281	121281	121281
NC_001491.2	+	TRUE	26860	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	26860	26860	26860
NC_001491.2	+	TRUE	131756	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	131756	131756	131756
NC_001491.2	+	TRUE	64666	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64666	64666	64666
NC_001491.2	+	TRUE	57966	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	57966	57966	57966
NC_001491.2	+	TRUE	58318	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	58318	58318	58318
NC_001491.2	+	TRUE	81397	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	81397	81397	81397
NC_001491.2	+	TRUE	94652	EHV1_cage_B			RK-13	EHV1_cage_B	4	prime3	94652	94652	94652
NC_001491.2	+	TRUE	76809	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	76809	76809	76809
NC_001491.2	+	TRUE	127924	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	127924	127924	127924
NC_001491.2	+	TRUE	45782	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	45782	45782	45782
NC_001491.2	-	TRUE	2251	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	2251	2251	2251
NC_001491.2	-	TRUE	124285	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	124285	124285	124285
NC_001491.2	+	TRUE	60289	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	60289	60289	60289
NC_001491.2	-	TRUE	88088	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	88088	88088	88088
NC_001491.2	-	TRUE	5657	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	5657	5657	5657
NC_001491.2	-	TRUE	45348	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	45348	45348	45348
NC_001491.2	+	TRUE	128870	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	128870	128870	128870
NC_001491.2	-	TRUE	25528	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	25528	25528	25528
NC_001491.2	+	TRUE	87748	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	87748	87748	87748
NC_001491.2	+	TRUE	85110	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	85110	85110	85110
NC_001491.2	+	TRUE	64724	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64724	64724	64724
NC_001491.2	+	TRUE	130263	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	130263	130263	130263
NC_001491.2	+	TRUE	36053	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	36053	36053	36053
NC_001491.2	+	TRUE	64753	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	64753	64753	64753
NC_001491.2	-	TRUE	25549	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	25549	25549	25549
NC_001491.2	+	TRUE	82895	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	82895	82895	82895
NC_001491.2	+	TRUE	96706	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	96706	96706	96706
NC_001491.2	+	TRUE	28928	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	28928	28928	28928
NC_001491.2	-	TRUE	6428	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	6428	6428	6428
NC_001491.2	+	TRUE	96244	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	96244	96244	96244
NC_001491.2	+	TRUE	69974	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	69974	69974	69974
NC_001491.2	+	TRUE	82213	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	82213	82213	82213
NC_001491.2	+	TRUE	129568	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	129568	129568	129568
NC_001491.2	-	TRUE	108471	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	108471	108471	108471
NC_001491.2	-	TRUE	68756	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	68756	68756	68756
NC_001491.2	+	TRUE	91715	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	91715	91715	91715
NC_001491.2	+	TRUE	122988	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	122988	122988	122988
NC_001491.2	-	TRUE	66003	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	66003	66003	66003
NC_001491.2	-	TRUE	73892	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	73892	73892	73892
NC_001491.2	-	TRUE	73899	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	73899	73899	73899
NC_001491.2	+	TRUE	77890	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	77890	77890	77890
NC_001491.2	-	TRUE	125046	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	125046	125046	125046
NC_001491.2	-	TRUE	25481	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	25481	25481	25481
NC_001491.2	-	TRUE	47135	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	47135	47135	47135
NC_001491.2	+	TRUE	51668	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	51668	51668	51668
NC_001491.2	+	TRUE	51536	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	51536	51536	51536
NC_001491.2	+	TRUE	18194	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	18194	18194	18194
NC_001491.2	+	TRUE	3071	EHV1_cage_B			RK-13	EHV1_cage_B	2	prime3	3071	3071	3071
NC_001491.2	-	TRUE	108093	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	108093	108093	108093
NC_001491.2	-	TRUE	2276	EHV1_cage_B			RK-13	EHV1_cage_B	1	prime3	2276	2276	2276
