gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster
ORF5	E	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.000622893155503444	0.000558917518505376	0.000114741934199903	0.205293143265108	6.39756369980679e-05	FALSE	NA	cluster_3
ORF5	E	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.000426450598363496	0.000558917518505376	0.000114741934199903	0.205293143265108	0.000132466920141881	TRUE	2	cluster_3
ORF5	E	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.000627408801649189	0.000558917518505376	0.000114741934199903	0.205293143265108	6.84912831438125e-05	FALSE	NA	cluster_3
ORF5	E	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.00051883600270697	0.000504557462265399	5.0599253765646e-05	0.10028442258779	1.42785404415718e-05	FALSE	NA	cluster_3
ORF5	E	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.000546483219750547	0.000504557462265399	5.0599253765646e-05	0.10028442258779	4.19257574851478e-05	FALSE	NA	cluster_3
ORF5	E	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.000448353164338679	0.000504557462265399	5.0599253765646e-05	0.10028442258779	5.62042979267196e-05	TRUE	3	cluster_3
ORF5	E	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.000580504716600822	0.000564908465965605	2.20564291704939e-05	0.0390442531831994	0.000142853483778002	FALSE	NA	cluster_3
ORF5	E	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.000549312215330389	0.000564908465965605	2.20564291704939e-05	0.0390442531831994	0.000111660982507568	FALSE	NA	cluster_3
ORF6	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0.142857142857143	0.0476190476190476	0.0824786098842323	1.73205080756888	0.0952380952380952	TRUE	1	cluster_4
ORF6	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0.0476190476190476	0.0824786098842323	1.73205080756888	0.0476190476190476	FALSE	NA	cluster_4
ORF6	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0.0476190476190476	0.0824786098842323	1.73205080756888	0.0476190476190476	FALSE	NA	cluster_4
ORF6	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	cluster_4
ORF6	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	cluster_4
ORF6	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	cluster_4
ORF6	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	cluster_4
ORF6	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	cluster_4
ORF6	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	cluster_4
ORF6	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.000461609478381289	0.000383927946235749	6.96188428947911e-05	0.181333095382544	7.76815321455408e-05	TRUE	1	cluster_4
ORF6	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.000327171601504989	0.000383927946235749	6.96188428947911e-05	0.181333095382544	5.67563447307592e-05	FALSE	NA	cluster_4
ORF6	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.000363002758820967	0.000383927946235749	6.96188428947911e-05	0.181333095382544	2.09251874147816e-05	FALSE	NA	cluster_4
ORF6	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.00293341155764154	0.00266105907050211	0.000337477191494268	0.126820631392669	0.000272352487139426	FALSE	NA	cluster_4
ORF6	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.00276625172890733	0.00266105907050211	0.000337477191494268	0.126820631392669	0.00010519265840522	FALSE	NA	cluster_4
ORF6	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.00228351392495746	0.00266105907050211	0.000337477191494268	0.126820631392669	0.000377545145544647	TRUE	3	cluster_4
ORF6	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.00504069552349242	0.00466831594517123	0.000332008526230012	0.0711195493470043	0.000372379578321191	TRUE	1	cluster_4
ORF6	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.00440319739872646	0.00466831594517123	0.000332008526230012	0.0711195493470043	0.000265118546444764	FALSE	NA	cluster_4
ORF6	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.0045610549132948	0.00466831594517123	0.000332008526230012	0.0711195493470043	0.000107261031876427	FALSE	NA	cluster_4
ORF6	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.00229004836582149	0.00233866169446474	7.53317340319278e-05	0.0322114712915624	4.86133286432566e-05	FALSE	NA	cluster_4
ORF6	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.00242543777819238	0.00233866169446474	7.53317340319278e-05	0.0322114712915624	8.67760837276396e-05	TRUE	2	cluster_4
ORF6	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.00230049893938036	0.00233866169446474	7.53317340319278e-05	0.0322114712915624	3.81627550843835e-05	FALSE	NA	cluster_4
ORF6	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.0106023009248816	0.0103931440576174	0.000790709779979111	0.0760799403525613	0.000209156867264144	FALSE	NA	cluster_4
ORF6	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.0110582486820111	0.0103931440576174	0.000790709779979111	0.0760799403525613	0.000665104624393632	FALSE	NA	cluster_4
ORF6	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.00951888256595965	0.0103931440576174	0.000790709779979111	0.0760799403525613	0.000874261491657778	TRUE	3	cluster_4
ORF6	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.00422478432637265	0.00416086896618923	9.03899692153525e-05	0.0217238201803161	0.0013816436401963	FALSE	NA	cluster_4
ORF6	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.00409695360600581	0.00416086896618923	9.03899692153525e-05	0.0217238201803161	0.00150947436056314	FALSE	NA	cluster_4
ORF7	E	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_3
ORF7	E	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_3
ORF7	E	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_3
ORF7	E	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.00101419878296146	0.000556932533694529	0.000514392670076887	0.923617563988505	0.000457266249266931	FALSE	NA	cluster_3
ORF7	E	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.000656598818122127	0.000556932533694529	0.000514392670076887	0.923617563988505	9.96662844275981e-05	FALSE	NA	cluster_3
ORF7	E	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0.000556932533694529	0.000514392670076887	0.923617563988505	0.000556932533694529	TRUE	3	cluster_3
ORF7	E	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.000543478260869565	0.000327873035313329	0.000288609079621887	0.88024646292148	0.000215605225556236	FALSE	NA	cluster_3
ORF7	E	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.000440140845070423	0.000327873035313329	0.000288609079621887	0.88024646292148	0.000112267809757093	FALSE	NA	cluster_3
ORF7	E	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0	0.000327873035313329	0.000288609079621887	0.88024646292148	0.000327873035313329	TRUE	3	cluster_3
ORF7	E	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0	0	0		0		NA	cluster_3
ORF7	E	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0	0	0		0		NA	cluster_3
ORF7	E	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0	0	0		0		NA	cluster_3
ORF7	E	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.000220005866823115	0.000184261883266097	3.34626515500787e-05	0.181603763930679	3.57439835570183e-05	TRUE	1	cluster_3
ORF7	E	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.000153680651605963	0.000184261883266097	3.34626515500787e-05	0.181603763930679	3.05812316601342e-05	FALSE	NA	cluster_3
ORF7	E	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.000179099131369213	0.000184261883266097	3.34626515500787e-05	0.181603763930679	5.1627518968841e-06	FALSE	NA	cluster_3
ORF7	E	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	9.24898261191269e-05	0.00012867639379484	3.33090066263947e-05	0.258858720267698	3.61865676757134e-05	TRUE	1	cluster_3
ORF7	E	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.000135482996883891	0.00012867639379484	3.33090066263947e-05	0.258858720267698	6.8066030890508e-06	FALSE	NA	cluster_3
ORF7	E	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.000158056358381503	0.00012867639379484	3.33090066263947e-05	0.258858720267698	2.93799645866626e-05	FALSE	NA	cluster_3
ORF7	E	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0	0	0		0		NA	cluster_3
ORF7	E	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0	0	0		0		NA	cluster_3
ORF7	E	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0	0	0		0		NA	cluster_3
ORF7	E	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0	1.14962349830431e-05	1.99120630863813e-05	1.73205080756888	1.14962349830431e-05	FALSE	NA	cluster_3
ORF7	E	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0	1.14962349830431e-05	1.99120630863813e-05	1.73205080756888	1.14962349830431e-05	FALSE	NA	cluster_3
ORF7	E	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	3.44887049491292e-05	1.14962349830431e-05	1.99120630863813e-05	1.73205080756888	2.29924699660861e-05	TRUE	3	cluster_3
ORF7	E	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0	2.28880089720995e-05	3.23685327040602e-05	1.4142135623731	1.52586726480663e-05	FALSE	NA	cluster_3
ORF7	E	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	4.5776017944199e-05	2.28880089720995e-05	3.23685327040602e-05	1.4142135623731	3.05173452961327e-05	TRUE	2	cluster_3
ORF8	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_5
ORF8	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_5
ORF8	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_5
ORF8	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	cluster_5
ORF8	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	cluster_5
ORF8	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	cluster_5
ORF8	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0.000525877253291951	0.00046451712410146	0.883318533352829	0.000525877253291951	TRUE	1	cluster_5
ORF8	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.000880281690140845	0.000525877253291951	0.00046451712410146	0.883318533352829	0.000354404436848894	FALSE	NA	cluster_5
ORF8	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.000697350069735007	0.000525877253291951	0.00046451712410146	0.883318533352829	0.000171472816443056	FALSE	NA	cluster_5
ORF8	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00361594091398677	0.00304884271506882	0.000495553402765812	0.162538198614364	0.000567098198917943	TRUE	1	cluster_5
ORF8	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.00269916571241616	0.00304884271506882	0.000495553402765812	0.162538198614364	0.000349677002652662	FALSE	NA	cluster_5
ORF8	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00283142151880354	0.00304884271506882	0.000495553402765812	0.162538198614364	0.000217421196265281	FALSE	NA	cluster_5
ORF8	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00535347609269581	0.00461129442279727	0.000829212206464021	0.179822004503675	0.000742181669898532	FALSE	NA	cluster_5
ORF8	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00476410019978485	0.00461129442279727	0.000829212206464021	0.179822004503675	0.000152805776987574	FALSE	NA	cluster_5
ORF8	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00371630697591117	0.00461129442279727	0.000829212206464021	0.179822004503675	0.000894987446886106	TRUE	3	cluster_5
ORF8	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00399247749414231	0.00382967733670825	0.000148019272416963	0.038650585781253	0.000162800157434066	TRUE	1	cluster_5
ORF8	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00370320191482636	0.00382967733670825	0.000148019272416963	0.038650585781253	0.000126475421881889	FALSE	NA	cluster_5
ORF8	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00379335260115607	0.00382967733670825	0.000148019272416963	0.038650585781253	3.63247355521759e-05	FALSE	NA	cluster_5
ORF8	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00196028140114319	0.00185373466278775	0.00022141452600984	0.119442404813678	0.000106546738355446	FALSE	NA	cluster_5
ORF8	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00159918974386311	0.00185373466278775	0.00022141452600984	0.119442404813678	0.000254544918924636	TRUE	2	cluster_5
ORF8	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00200173284335694	0.00185373466278775	0.00022141452600984	0.119442404813678	0.00014799818056919	FALSE	NA	cluster_5
ORF8	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00250394766523799	0.00260611045625907	0.000165205175812895	0.0633914711543108	0.000102162791021083	FALSE	NA	cluster_5
ORF8	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.0027967082422528	0.00260611045625907	0.000165205175812895	0.0633914711543108	0.000190597785993726	TRUE	2	cluster_5
ORF8	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00251767546128643	0.00260611045625907	0.000165205175812895	0.0633914711543108	8.84349949726421e-05	FALSE	NA	cluster_5
ORF8	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00240264452148674	0.00216261863757155	0.00033944786035345	0.156961497721403	0.000106260519265205	FALSE	NA	cluster_5
ORF8	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00192259275365636	0.00216261863757155	0.00033944786035345	0.156961497721403	0.000373791248565173	TRUE	2	cluster_5
ORF9	L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_1
ORF9	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_1
ORF9	L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_1
ORF9	L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.00304259634888438	0.00387486877884757	0.0012391908768487	0.319802023648721	0.000832272429963189	FALSE	NA	cluster_1
ORF9	L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.00328299409061064	0.00387486877884757	0.0012391908768487	0.319802023648721	0.000591874688236933	FALSE	NA	cluster_1
ORF9	L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.00529901589704769	0.00387486877884757	0.0012391908768487	0.319802023648721	0.00142414711820012	TRUE	3	cluster_1
ORF9	L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.00434782608695652	0.00585825480849848	0.00130811894034229	0.223294988542428	0.00151042872154195	TRUE	1	cluster_1
ORF9	L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.00660211267605634	0.00585825480849848	0.00130811894034229	0.223294988542428	0.000743857867557863	FALSE	NA	cluster_1
ORF9	L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.00662482566248257	0.00585825480849848	0.00130811894034229	0.223294988542428	0.000766570853984091	FALSE	NA	cluster_1
ORF9	L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.00461609478381289	0.0052196281830094	0.000596118461695169	0.114207073912969	0.000603533399196505	TRUE	1	cluster_1
ORF9	L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.00523474562407983	0.0052196281830094	0.000596118461695169	0.114207073912969	1.51174410704313e-05	FALSE	NA	cluster_1
ORF9	L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.00580804414113547	0.0052196281830094	0.000596118461695169	0.114207073912969	0.000588415958126073	FALSE	NA	cluster_1
ORF9	L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.0066735112936345	0.00637167178663362	0.000292560134035551	0.045915757093653	0.000301839507000876	TRUE	1	cluster_1
ORF9	L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.00635213359971313	0.00637167178663362	0.000292560134035551	0.045915757093653	1.95381869204916e-05	FALSE	NA	cluster_1
ORF9	L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.00608937046655324	0.00637167178663362	0.000292560134035551	0.045915757093653	0.000282301320080384	FALSE	NA	cluster_1
ORF9	L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.0025743001603157	0.00238600877581563	0.000306580833862682	0.128491075544297	0.000188291384500066	FALSE	NA	cluster_1
ORF9	L	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.00203224495325837	0.00238600877581563	0.000306580833862682	0.128491075544297	0.000353763822557266	TRUE	2	cluster_1
ORF9	L	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.00255148121387283	0.00238600877581563	0.000306580833862682	0.128491075544297	0.0001654724380572	FALSE	NA	cluster_1
ORF9	L	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.00038472812545801	0.000534984464755418	0.00015122610084432	0.282673817291979	0.000150256339297408	FALSE	NA	cluster_1
ORF9	L	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.00053306324795437	0.000534984464755418	0.00015122610084432	0.282673817291979	1.92121680104781e-06	FALSE	NA	cluster_1
ORF9	L	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.000687162020853874	0.000534984464755418	0.00015122610084432	0.282673817291979	0.000152177556098456	TRUE	3	cluster_1
ORF9	L	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.000451161741484322	0.000371722291758946	7.2109028928617e-05	0.193986291721719	7.94394497253761e-05	TRUE	1	cluster_1
ORF9	L	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.000353606789250354	0.000371722291758946	7.2109028928617e-05	0.193986291721719	1.81155025085924e-05	FALSE	NA	cluster_1
ORF9	L	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.000310398344542163	0.000371722291758946	7.2109028928617e-05	0.193986291721719	6.13239472167836e-05	FALSE	NA	cluster_1
ORF9	L	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.000451503668467306	0.000466075928440698	2.06082876887972e-05	0.0442165888243666	1.79321481587757e-05	TRUE	1	cluster_1
ORF9	L	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.00048064818841409	0.000466075928440698	2.06082876887972e-05	0.0442165888243666	1.12123717880078e-05	FALSE	NA	cluster_1
ORF10	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_3
ORF10	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_3
ORF10	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_3
ORF10	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.00862068965517241	0.00997503648166373	0.0018726411117045	0.187732758185578	0.00135434682649132	FALSE	NA	cluster_3
ORF10	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.00919238345370978	0.00997503648166373	0.0018726411117045	0.187732758185578	0.000782653027953951	FALSE	NA	cluster_3
ORF10	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.012112036336109	0.00997503648166373	0.0018726411117045	0.187732758185578	0.00213699985444527	TRUE	3	cluster_3
ORF10	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.00543478260869565	0.00385412600926441	0.00143274052044954	0.371742002468412	0.00158065659943125	TRUE	1	cluster_3
ORF10	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.00264084507042254	0.00385412600926441	0.00143274052044954	0.371742002468412	0.00121328093884187	FALSE	NA	cluster_3
ORF10	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.00348675034867504	0.00385412600926441	0.00143274052044954	0.371742002468412	0.000367375660589372	FALSE	NA	cluster_3
ORF10	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.000307739652254193	0.00041443090456963	0.000139695421435235	0.337077712822365	0.000106691252315437	FALSE	NA	cluster_3
ORF10	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000572550302633731	0.00041443090456963	0.000139695421435235	0.337077712822365	0.000158119398064101	TRUE	2	cluster_3
ORF10	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.000363002758820967	0.00041443090456963	0.000139695421435235	0.337077712822365	5.14281457486634e-05	FALSE	NA	cluster_3
ORF10	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.0009533587562335	0.00158262359771506	0.000785244713967369	0.496166438501914	0.000629264841481563	FALSE	NA	cluster_3
ORF10	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00133189898058501	0.00158262359771506	0.000785244713967369	0.496166438501914	0.000250724617130051	FALSE	NA	cluster_3
ORF10	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00246261305632668	0.00158262359771506	0.000785244713967369	0.496166438501914	0.000879989458611614	TRUE	3	cluster_3
ORF10	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00161857195708472	0.0014427235706836	0.000152289172910419	0.105556723411859	0.000175848386401121	TRUE	1	cluster_3
ORF10	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00135482996883891	0.0014427235706836	0.000152289172910419	0.105556723411859	8.7893601844689e-05	FALSE	NA	cluster_3
ORF10	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00135476878612717	0.0014427235706836	0.000152289172910419	0.105556723411859	8.79547845564321e-05	FALSE	NA	cluster_3
ORF10	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000824417411695735	0.000847913428963551	2.14417344730758e-05	0.025287645814603	2.34960172678163e-05	TRUE	1	cluster_3
ORF10	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000852901196726992	0.000847913428963551	2.14417344730758e-05	0.025287645814603	4.98776776344031e-06	FALSE	NA	cluster_3
ORF10	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000866421678467927	0.000847913428963551	2.14417344730758e-05	0.025287645814603	1.85082495043761e-05	FALSE	NA	cluster_3
ORF10	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.0018272050530115	0.00207269080518629	0.000213799553601895	0.103150722272191	0.000245485752174782	TRUE	1	cluster_3
ORF10	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00221807895075222	0.00207269080518629	0.000213799553601895	0.103150722272191	0.000145388145565931	FALSE	NA	cluster_3
ORF10	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00217278841179514	0.00207269080518629	0.000213799553601895	0.103150722272191	0.000100097606608851	FALSE	NA	cluster_3
ORF10	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00304764976215432	0.00308020949117993	4.60464103752084e-05	0.014949116450378	1.74473465023666e-05	FALSE	NA	cluster_3
ORF10	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00311276922020553	0.00308020949117993	4.60464103752084e-05	0.014949116450378	8.25668045535836e-05	FALSE	NA	cluster_3
ORF11	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_2
ORF11	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_2
